userId,movieId,rating,timestamp
3,434409,3.5,1298932740
3,418689,4.5,1298862361
3,498380,4.5,1298862467
3,468569,3.0,1298922071
3,1487275,4.0,1298922130
4,113189,4.0,949810645
4,112431,5.0,949919556
4,113326,5.0,949810582
4,115685,5.0,949919681
4,112462,4.0,949811346
4,113492,3.0,949811346
4,113957,3.0,949920047
4,76759,5.0,949779042
4,110737,4.0,949778802
4,110912,5.0,949895708
4,111280,3.0,949810618
4,109444,5.0,949810582
4,109830,5.0,949919763
4,109831,5.0,949919681
4,110357,5.0,949949538
4,110475,4.0,949895887
4,111503,3.0,949810534
4,106220,3.0,949919883
4,106519,3.0,949895772
4,106582,4.0,949810688
4,106598,1.0,949920135
4,106673,4.0,949919802
4,106697,4.0,949920028
4,107076,4.0,949811315
4,107290,5.0,949810582
4,83658,5.0,949779091
4,103639,5.0,949949486
4,103064,5.0,949919938
4,99348,3.0,949810534
4,29583,5.0,949949538
4,32910,5.0,949949638
4,82509,4.0,949982238
4,65421,5.0,949949444
4,68646,5.0,949779022
4,52357,5.0,949919189
4,53291,4.0,949919306
4,33870,5.0,949919247
4,32138,5.0,949949396
4,71607,4.0,949919454
4,53271,4.0,949919322
4,42332,5.0,949949638
4,58331,5.0,949949638
4,76538,5.0,949896377
4,66817,5.0,949896377
4,43274,5.0,949949538
4,82406,5.0,949949638
4,95016,5.0,949896244
4,67992,5.0,949919372
4,95159,5.0,949811523
4,105236,5.0,949895732
4,83866,5.0,949778771
4,72081,5.0,949919399
4,96754,5.0,949896275
4,71853,5.0,949919372
4,78446,5.0,949919419
4,80684,5.0,949779173
4,93779,5.0,949811490
4,82971,5.0,949779173
4,90605,5.0,949896244
4,66921,5.0,949896159
4,78788,5.0,949779173
4,86190,5.0,949778714
4,99685,5.0,949895708
4,78748,5.0,949810261
4,54215,5.0,949779173
4,80455,5.0,949811523
4,93058,5.0,949918693
4,86879,5.0,949779173
4,75686,5.0,949919372
4,88247,5.0,949896244
4,100519,5.0,949919519
4,88794,5.0,949811602
4,81505,5.0,949918743
4,92005,4.0,949811559
4,107048,5.0,949919591
4,88763,5.0,949811523
4,72431,5.0,949919372
4,32455,5.0,949949396
4,97493,4.0,949811559
4,88258,5.0,949811490
4,97576,5.0,949918743
4,84503,4.0,949918927
4,98635,4.0,949811602
4,92632,4.0,949896275
4,51418,5.0,949982274
4,55824,5.0,949919247
4,117731,4.0,949810582
4,79945,4.0,949810302
4,102975,3.0,949920004
4,84726,4.0,949918787
4,92007,3.0,949918904
4,103776,3.0,949810688
4,77631,5.0,949896377
4,73195,5.0,949810261
4,77766,4.0,949810302
4,105435,5.0,949895772
4,119567,3.0,949811230
4,119654,5.0,949919978
4,83131,4.0,949811559
4,90329,5.0,949896244
4,120890,1.0,949895864
4,117786,5.0,949919738
4,120591,4.0,949810688
4,122151,2.0,949895956
4,67116,5.0,949810261
4,75148,5.0,949810261
4,95953,5.0,949918743
4,91369,3.0,949949538
4,88847,5.0,949811559
4,84516,5.0,949896309
4,93409,5.0,949811602
4,104714,3.0,949895907
4,87363,2.0,949918970
4,89218,5.0,949896070
4,76054,4.0,949919454
4,34492,5.0,949778771
4,94947,4.0,949811738
4,87182,4.0,949896114
4,88814,4.0,949982239
4,78869,4.0,949896183
4,91059,5.0,949810618
4,97523,3.0,949896114
4,98213,5.0,949918648
4,61852,5.0,949949444
4,48280,5.0,949919306
4,97757,4.0,949982239
4,55254,5.0,949949444
4,89731,5.0,949896114
4,46183,5.0,949949638
4,78158,5.0,949896183
4,102803,4.0,949920028
4,53285,5.0,949949538
4,88161,5.0,949896114
4,19422,5.0,949949396
4,84827,4.0,949896114
4,79367,5.0,949919399
4,83798,3.0,949896309
4,86066,5.0,949918927
4,87469,5.0,949918994
4,101272,4.0,949919763
4,83791,5.0,949896070
4,90633,4.0,949982239
4,89469,4.0,949896114
4,88128,5.0,949811603
4,88323,5.0,949896070
4,94721,5.0,949896070
4,96446,3.0,949896070
4,94226,5.0,949918764
4,98258,4.0,949811559
4,96073,3.0,949896309
4,104257,5.0,949895772
4,105151,5.0,949919556
4,91954,4.0,949918927
4,89155,4.0,949811603
4,83944,4.0,949918994
4,88011,5.0,949918994
4,79817,4.0,949810302
4,51622,5.0,949982274
4,91605,5.0,949918875
4,94964,4.0,949896275
4,99422,1.0,949895993
4,120915,5.0,949810582
4,78346,5.0,949810261
4,84156,3.0,949918671
4,145660,4.0,949896497
4,99052,4.0,949896497
4,87332,5.0,949811523
4,132347,5.0,949810582
4,91557,4.0,949778714
4,131325,1.0,949896521
4,66765,5.0,949919399
4,80339,5.0,949811490
4,85995,4.0,949811603
4,94737,5.0,949896070
4,85334,5.0,949811738
4,104839,3.0,949811230
4,89175,3.0,949918875
4,82348,5.0,949896114
4,73812,5.0,949896377
4,86154,2.0,949896309
4,91799,1.0,949896309
4,100802,4.0,949810534
4,91042,5.0,949811559
4,81633,5.0,949896070
4,100502,3.0,949896015
4,96438,5.0,949918807
4,70328,5.0,949810261
4,83767,3.0,949896543
4,70608,5.0,949949444
4,86465,4.0,949811559
4,79540,5.0,949919419
4,101605,5.0,949919656
4,94027,4.0,949918715
4,93010,4.0,949896275
4,95631,4.0,949811603
4,101889,5.0,949919738
4,87231,4.0,949918904
4,107659,2.0,949778946
4,83929,4.0,949811523
4,88683,5.0,949918970
4,104694,4.0,949919738
4,105812,3.0,949919845
4,104684,5.0,949895732
4,92106,2.0,949982238
5,113228,4.0,1163374957
5,112697,4.0,1163374952
5,116483,4.0,1163374639
5,115685,4.0,1163374242
5,112384,4.0,1163374404
5,109686,3.5,1163373762
5,110527,4.5,1163373208
5,109040,3.5,1163373636
5,109830,4.0,1163374152
5,110357,4.0,1163373752
5,110475,4.0,1163373755
5,111257,4.0,1163373610
5,106673,4.0,1163374477
5,107614,4.5,1163373718
5,99785,4.0,1163374392
5,103639,3.5,1163373551
5,101414,4.0,1163374190
5,100405,5.0,1163373711
5,117218,3.5,1163374993
5,68646,2.5,1163373651
5,52357,3.5,1163373135
5,32138,4.0,1163374286
5,42332,4.0,1163373316
5,59742,5.0,1163373103
5,73486,3.0,1163374173
5,71562,2.5,1163374239
5,61722,4.0,1163374582
5,98635,4.0,1163374495
5,77631,5.0,1163373044
5,116695,3.5,1163374165
5,119528,4.5,1163374608
5,119567,3.5,1163374562
5,120382,4.0,1163374214
5,120338,4.0,1163373744
5,120888,4.0,1163374601
5,119822,4.5,1163374251
5,129387,4.5,1163373726
5,95953,4.0,1163373675
5,88847,4.0,1163374324
5,70047,3.5,1163374593
5,99674,1.5,1163373188
5,97757,5.0,1163373109
5,120812,4.0,1163373276
5,120587,4.0,1163373251
5,120623,3.5,1163374184
5,128853,4.0,1163373193
5,151804,3.5,1163374290
5,145660,4.0,1163373679
5,142342,4.5,1163373293
5,163651,4.0,1163374246
5,167404,3.5,1163373743
5,131325,3.5,1163374947
5,91042,3.5,1163374278
5,120601,3.5,1163374127
5,120363,3.5,1163374263
5,134119,3.5,1163374408
5,195685,4.0,1163374137
5,187393,3.5,1163373148
5,181875,4.5,1163374235
5,212338,3.5,1163374198
5,241303,4.0,1163373273
5,207201,4.0,1163375025
5,162222,3.5,1163373696
5,212346,4.5,1163375145
5,126029,3.5,1163374103
5,203009,3.5,1163374354
5,250494,4.5,1163375033
5,252866,3.5,1163375131
5,240772,3.0,1163373548
5,268978,4.5,1163373616
5,258000,3.5,1163374995
5,259446,4.5,1163373299
5,145487,4.5,1163373606
5,257044,4.0,1163374443
5,310793,3.5,1163374206
5,298130,4.5,1163374389
5,295297,3.0,1163373688
5,253474,4.0,1163374533
5,286499,3.5,1163374491
5,315327,4.0,1163374572
5,266543,4.0,1163373626
5,289043,4.0,1163374455
5,335266,2.5,1163373238
5,314331,4.0,1163374511
5,374900,4.0,1163374742
5,390521,4.0,1163374381
5,361596,3.5,1163374118
5,316654,4.5,1163373593
5,343818,4.0,1163374426
5,405159,4.5,1163374340
5,395169,4.5,1163374702
5,367594,3.5,1163374177
5,375679,5.0,1163374211
5,356910,4.0,1163374517
5,396269,4.5,1163374227
5,405422,4.0,1163374275
5,358273,4.5,1163374283
5,363771,4.0,1163374144
5,360717,4.0,1163374167
5,443453,4.5,1163374357
6,75314,4.0,1109258212
6,112642,2.0,1108134263
6,113492,2.0,1109258228
6,110413,5.0,1108134539
6,32910,4.0,1108134269
6,52357,4.0,1108134299
6,56172,5.0,1108134266
6,50212,4.5,1108134284
6,92005,4.5,1109258196
6,61512,4.5,1108134309
6,97493,4.5,1108134339
6,117666,2.0,1109258181
6,118842,2.0,1109258179
6,119395,2.0,1109258281
6,120885,2.0,1109258194
6,120647,0.5,1108134334
6,120902,3.0,1108134344
6,97733,3.0,1108134289
6,47478,4.0,1109258270
6,96734,4.0,1109258285
6,94721,4.0,1109258175
6,151804,3.5,1108134291
6,74812,3.0,1109258245
6,63442,4.0,1108134293
6,133093,1.0,1109258202
6,73629,2.0,1108134271
6,130827,4.0,1108134274
6,132347,3.0,1109258257
6,129167,4.5,1108134545
6,120188,3.0,1109258199
6,120655,1.0,1108134337
6,120363,4.0,1109258183
6,134847,3.5,1109258250
6,120630,1.5,1109258190
6,162346,1.5,1109258217
6,259711,1.5,1109258226
6,167261,5.0,1108134311
6,299977,3.0,1108134534
6,167260,5.0,1108134519
6,338013,4.0,1108134524
6,304141,3.5,1108134526
6,316654,4.0,1108134537
6,333766,3.0,1108134531
6,365748,4.5,1108134521
7,114709,3.0,851866703
7,113189,3.0,851869035
7,113161,3.0,851867289
7,112792,3.0,851868750
7,112431,4.0,851867861
7,112749,4.0,851866901
7,116483,3.0,851866744
7,112573,5.0,851868188
7,113326,4.0,851866720
7,115685,4.0,851866704
7,114287,4.0,851868206
7,114558,2.0,851868704
7,114887,3.0,851868705
7,76759,5.0,851869062
7,110428,3.0,851868188
7,111282,2.0,851869161
7,111161,5.0,851868187
7,111280,3.0,851868524
7,114694,3.0,851867345
7,109045,3.0,851867621
7,109813,3.0,851867941
7,109830,3.0,851868188
7,109831,3.0,851867436
7,110357,3.0,851868020
7,110475,3.0,851867790
7,111257,3.0,851869291
7,111503,4.0,851869291
7,107290,4.0,851869161
7,107614,3.0,851867669
7,108101,4.0,851868246
7,108160,3.0,851867688
7,83658,4.0,851869035
7,107688,4.0,851868019
7,103639,4.0,851868044
7,103064,3.0,851869140
7,99348,4.0,851868186
7,96895,3.0,851868863
7,29583,4.0,851868020
7,101414,3.0,851868044
7,82509,3.0,851868074
7,117128,4.0,851866806
7,117979,3.0,851866744
7,118114,5.0,851868019
7,115963,2.0,851866784
7,117998,1.0,851866704
7,115624,1.0,851866763
7,112691,5.0,851868020
7,116629,3.0,851866703
7,116213,2.0,851866744
7,62622,4.0,851868289
7,95016,3.0,851869102
7,67992,3.0,851866744
7,95159,4.0,851867320
7,79470,4.0,851867289
7,83866,3.0,851868308
7,72081,3.0,851867553
7,82340,3.0,851869103
7,71853,4.0,851867289
7,108598,5.0,851868019
7,80684,5.0,851869034
7,93779,3.0,851867289
7,82971,5.0,851869035
7,86190,5.0,851869034
7,80455,4.0,851867379
7,104361,5.0,851868044
7,86879,5.0,851868246
7,86197,4.0,851868321
7,88247,4.0,851869062
7,97441,5.0,851868289
7,88763,3.0,851867436
7,91203,4.0,851869080
7,72431,3.0,851867436
7,52618,4.0,851868332
7,88258,4.0,851867401
7,97576,3.0,851867320
7,84503,3.0,851868471
7,97351,4.0,851868471
7,98635,3.0,851867401
7,117057,3.0,851866935
7,79945,3.0,851869160
7,102975,3.0,851869102
7,98382,2.0,851869230
7,84726,4.0,851869035
7,88170,3.0,851869140
7,92007,3.0,851869062
7,93822,3.0,851867688
7,115641,5.0,851866978
7,104691,1.0,851869140
8,114746,5.0,1154465405
8,114681,2.5,1154389572
8,114369,5.0,1154464836
8,114814,5.0,1154400173
8,112573,4.0,1154473268
8,76759,3.5,1154464829
8,110638,2.0,1154389420
8,110912,4.0,1154465380
8,111161,5.0,1154464714
8,109830,4.0,1154400390
8,106977,4.5,1154400475
8,107977,3.5,1154389356
8,108002,2.0,1154400357
8,108052,5.0,1154400170
8,108174,5.0,1154389386
8,103064,4.0,1154464853
8,102926,4.5,1154464833
8,117381,4.0,1154400284
8,117913,3.5,1154389432
8,68646,5.0,1154400181
8,80684,3.5,1154464841
8,93779,4.0,1154464887
8,82971,4.0,1154464730
8,86190,4.0,1154464769
8,54215,4.0,1154465573
8,86879,4.0,1154465394
8,81505,4.0,1154465555
8,92005,4.0,1154464811
8,107048,3.0,1154465230
8,88763,4.0,1154464747
8,97576,4.0,1154464720
8,97351,3.5,1154400465
8,117666,0.5,1154474527
8,73195,4.0,1154465285
8,116695,3.0,1154400324
8,119229,4.0,1154465235
8,118880,3.0,1154389408
8,119488,3.5,1154464990
8,119174,5.0,1154389385
8,90329,4.0,1154389491
8,119217,4.0,1154473252
8,119099,3.0,1154400308
8,120888,5.0,1154400458
8,120647,3.5,1154389528
8,95953,5.0,1154473322
8,120815,4.0,1154473259
8,88161,3.0,1154389460
8,84649,3.0,1154465222
8,94226,4.5,1154464735
8,104952,4.5,1154400414
8,118799,4.0,1154464850
8,120586,5.0,1154473217
8,120660,3.5,1154389340
8,97958,3.5,1154400351
8,151804,5.0,1154464889
8,133093,5.0,1154464738
8,87332,3.5,1154464944
8,167404,4.5,1154464717
8,131325,2.5,1154389541
8,80339,4.5,1154465558
8,94737,3.5,1154400340
8,85334,3.5,1154473419
8,164181,3.0,1154400360
8,169547,4.5,1154464950
8,91042,5.0,1154473364
8,137523,4.0,1154464901
8,120689,4.5,1154400266
8,172495,5.0,1154400441
8,210945,3.5,1154400198
8,212338,4.0,1154389482
8,190332,4.0,1154465526
8,208092,4.5,1154464873
8,181536,3.5,1154400245
8,181865,4.5,1154465279
8,209144,5.0,1154464905
8,86250,4.0,1154464915
8,227445,2.5,1154400334
8,198781,3.5,1154464808
8,241527,3.5,1154400398
8,240772,4.5,1154400383
8,211915,4.0,1154465373
8,120737,3.5,1154464819
8,268978,3.5,1154389449
8,245844,5.0,1154400236
8,121765,3.5,1154389552
8,181689,4.5,1154400449
8,257044,4.0,1154464756
8,289765,4.0,1154400407
8,86373,4.0,1154465399
8,310793,3.0,1154465385
8,167261,4.0,1154464762
8,264464,3.5,1154400444
8,266543,4.0,1154389474
8,317740,3.0,1154400191
8,327056,4.0,1154464895
8,266697,5.0,1154465296
8,313542,3.0,1154400253
8,325710,3.5,1154400294
8,167260,4.0,1154464753
8,338013,4.0,1154465367
8,378194,4.0,1154464994
8,332280,2.5,1154400471
8,333766,4.5,1154464868
8,318462,4.0,1154465499
8,365748,3.0,1154465548
8,401792,3.5,1154465243
8,375679,4.5,1154473310
8,121766,4.5,1154400263
8,372784,4.5,1154464726
8,396269,3.5,1154400423
8,365737,3.5,1154473088
8,358273,3.5,1154473264
8,398375,2.0,1154473042
8,417433,3.5,1154473022
8,408345,3.0,1154473014
8,427229,3.0,1154473017
9,114709,4.0,938629179
9,114388,4.0,938628337
9,114057,3.0,938628655
9,112818,5.0,938629110
9,114369,3.0,938628897
9,111161,4.0,938628966
9,107616,4.0,938628777
9,107943,4.0,938628577
9,108052,5.0,938628843
9,108101,5.0,938628337
9,102926,4.0,938628843
9,116282,5.0,938628843
9,117500,2.0,938628337
9,117509,5.0,938629250
9,101811,3.0,938629470
9,117631,4.0,938628655
9,117666,4.0,938628450
9,116477,3.0,938628655
9,118556,2.0,938628777
9,118884,4.0,938629341
9,120148,4.0,938629054
9,120382,5.0,938628690
9,119217,4.0,938628966
9,120338,3.0,938629470
9,119822,5.0,938628966
9,120815,4.0,938629341
9,120631,4.0,938629522
9,83791,4.0,938629747
9,100212,4.0,938629053
9,104257,3.0,938629053
9,120812,3.0,938628777
9,122690,4.0,938628897
9,99487,4.0,938629341
9,120587,2.0,938629250
9,104952,4.0,938628843
9,120324,4.0,939122916
9,138097,4.0,938628577
9,120863,2.0,938629681
9,120784,3.0,938629681
9,132477,4.0,938628966
9,122933,2.0,938629341
9,133093,5.0,938628450
9,120915,3.0,938628843
9,167404,4.0,938627748
9,63823,4.0,938629681
10,114814,5.0,942766420
10,112288,4.0,942766793
10,111161,4.0,942766515
10,109040,3.0,942766603
10,109045,4.0,942766603
10,96895,3.0,942767328
10,109592,4.0,942766974
10,95016,3.0,942767258
10,105236,3.0,942766420
10,92099,2.0,942767328
10,96754,4.0,942767328
10,80684,4.0,942767258
10,93779,4.0,942767258
10,82971,4.0,942767258
10,90605,4.0,942767258
10,86190,4.0,942767258
10,80455,3.0,942767328
10,88247,4.0,942767258
10,97576,4.0,942767258
10,117666,5.0,942766420
10,116506,4.0,942766420
10,118548,3.0,942766725
10,118615,3.0,942766845
10,102494,5.0,942767029
10,118583,3.0,942766679
10,119217,4.0,942766472
10,120255,5.0,942766472
10,119053,2.0,942766845
10,129387,5.0,942766515
10,102250,3.0,942766472
10,89941,5.0,942766991
10,88011,4.0,942767328
10,84602,2.0,942767328
10,122933,4.0,942766845
10,133093,5.0,942766515
10,120657,5.0,942766109
10,138304,3.0,942766251
10,145531,3.0,942766213
10,164181,4.0,942766029
10,150377,3.0,942766164
10,120188,4.0,942765978
10,167427,2.0,942766213
10,95270,5.0,942767121
10,185371,2.0,942766251
10,145681,3.0,942766059
10,97240,4.0,942767571
11,114814,5.0,1391658537
11,116367,1.0,1391656827
11,110647,4.0,1391657561
11,113114,3.0,1391657297
11,110912,5.0,1391658423
11,117951,4.5,1391658505
11,116778,3.5,1391656845
11,33467,5.0,1391658556
11,102798,4.5,1391658634
11,60196,5.0,1391658440
11,104691,5.0,1391658667
11,122151,3.0,1391657062
11,109520,3.5,1391657376
11,133189,4.5,1391657543
11,167404,3.0,1391658583
11,97216,3.0,1391657112
11,310793,3.0,1391658601
11,308508,5.0,1391657861
11,94791,5.0,1391658574
11,407887,5.0,1391658450
11,758766,4.0,1391657605
11,200465,4.5,1391657459
11,1130080,3.5,1391657720
11,1587707,4.5,1391658141
11,1375666,4.0,1391658115
11,840361,4.5,1391658399
11,1645089,3.0,1391658137
11,1559549,4.0,1391658210
11,1542344,3.5,1391658218
11,780504,4.0,1391658385
11,1392170,4.5,1391658311
11,1345836,4.5,1391658125
11,1687247,4.0,1391658270
11,1074638,4.0,1391658186
11,1397280,4.0,1391657924
11,454876,4.0,1391657610
11,1454468,5.0,1391658157
11,1951264,5.0,1391657798
12,110148,3.0,968045587
12,108065,1.0,968045407
12,108149,3.0,968045438
12,116282,2.0,968045353
12,117705,1.0,968045732
12,117998,4.0,968045680
12,115624,3.0,968045764
12,58331,1.0,968045500
12,43274,2.0,968045561
12,70707,3.0,968045500
12,93779,1.0,955407153
12,106308,5.0,968045353
12,80455,5.0,955407153
12,75686,2.0,968045354
12,67185,5.0,968045354
12,96332,1.0,955407153
12,84726,1.0,968045475
12,73195,4.0,968045475
12,118842,2.0,968045438
12,118715,3.0,968045529
12,86973,2.0,955407153
12,120623,2.0,968045475
12,92076,4.0,968045680
12,63442,1.0,968045475
12,84745,2.0,968045764
12,137523,4.0,968045407
12,205000,2.0,968045732
12,124315,1.0,968045379
12,134119,3.0,968045649
12,145653,2.0,968045354
12,181984,4.0,968045529
12,186045,1.0,968045732
12,195685,4.0,968045379
12,117468,4.0,955407153
12,87175,3.0,968045619
12,99800,2.0,968045680
12,42897,2.0,968045619
12,87277,1.0,968045232
12,120903,5.0,968045232
12,200530,3.0,968045232
12,161081,4.0,968045232
12,210234,1.0,968045198
12,52561,3.0,968045198
12,103241,3.0,968045172
12,200550,5.0,968045142
12,186566,2.0,968045142
12,156757,2.0,968045106
12,195234,4.0,968045106
12,99005,2.0,968045074
12,98384,1.0,968045074
12,191397,3.0,968045015
12,209958,5.0,968045015
12,188640,3.0,968045015
12,236388,5.0,968045015
12,102510,2.0,968044981
12,46303,2.0,968044981
12,59017,3.0,968044981
12,160009,5.0,968044949
12,234137,3.0,968044949
12,161216,2.0,968044949
12,74851,4.0,968045173
13,114709,5.0,1331380058
13,114369,2.5,1331380914
13,112573,4.0,1331380038
13,110527,4.0,1331379348
13,110912,3.5,1331380895
13,111161,4.5,1331380029
13,109830,5.0,1331380018
13,110213,4.5,1331379479
13,107290,3.0,1331380025
13,108002,3.5,1331379485
13,108052,4.0,1331380901
13,108071,4.0,1331379483
13,99653,3.0,1331380851
13,99348,4.0,1331380062
13,58385,4.0,1331379366
13,32138,3.5,1331380871
13,102798,3.0,1331379520
13,92005,4.0,1331380814
13,107048,2.5,1331380845
13,122151,3.0,1331379386
13,95953,4.0,1331380745
13,120623,4.0,1331380741
13,133093,3.0,1331380888
13,147800,3.5,1331379777
13,129167,4.0,1331379470
13,167404,3.0,1331380765
13,85334,3.0,1331380731
13,171804,3.0,1331379494
13,91042,3.0,1331380761
13,120363,3.0,1331380738
13,120689,4.0,1331380752
13,104694,3.5,1331379342
13,79588,3.5,1331379599
13,184894,3.0,1331379574
13,126029,4.0,1331380721
13,213149,4.5,1331379506
13,101587,2.5,1331379589
13,252866,3.5,1331379530
13,246578,4.5,1331380145
13,198781,3.5,1331380834
13,120737,4.5,1331380883
13,264464,4.0,1331380785
13,266543,4.5,1331380734
13,338013,4.0,1331380159
13,185906,4.5,1331380306
13,440963,3.5,1331380782
13,468569,4.5,1331380873
13,1205489,4.5,1331380830
13,1022603,4.0,1331379748
13,435761,4.0,1331380725
13,926084,4.5,1331380387
13,1201607,4.5,1331380390
13,401729,3.0,1331379985
14,29583,1.0,976243997
14,80684,4.0,976243997
14,120338,3.0,976243912
14,77305,3.0,976244179
14,120623,2.0,976244179
14,120794,3.0,976244471
14,120915,3.0,976243933
14,145660,2.0,976244131
14,87332,3.0,976244313
14,141369,2.0,976244367
14,163187,3.0,976244524
14,126916,2.0,976244287
14,120363,4.0,976244591
14,164912,2.0,976244564
14,177789,5.0,976244313
14,183523,3.0,976243997
14,120755,3.0,976244423
14,120630,4.0,976244205
14,216216,3.0,976244107
14,170016,4.0,976244343
15,114709,2.0,997938310
15,113497,2.0,1134521380
15,113041,4.5,1093070098
15,113277,4.0,1040205753
15,113189,3.0,1093028290
15,112346,2.5,1093028381
15,113987,2.5,1166586286
15,112641,3.5,1093070150
15,114388,3.0,997939404
15,112281,1.0,1093028409
15,113161,4.5,1058249528
15,112722,2.5,1093070415
15,113627,3.0,1033345172
15,114746,4.0,997938466
15,112431,3.0,997938310
15,112818,1.0,1033345287
15,112697,2.5,1093028334
15,113855,3.0,1122576665
15,114369,5.0,1054449816
15,114814,5.0,997938500
15,113819,2.5,1093070271
15,113862,2.0,1093028336
15,116367,0.5,1093070467
15,112379,5.0,1044220302
15,115639,3.0,1166587063
15,115759,1.5,1093028331
15,115734,4.0,1134522072
15,116483,1.0,1093070113
15,117110,2.0,1166586594
15,112573,3.0,1040205792
15,75314,5.0,997938500
15,113326,2.5,1093070156
15,109424,4.0,997938358
15,116324,3.5,1245362506
15,112442,3.5,1134521543
15,109093,5.0,1075142933
15,112384,3.0,997939380
15,112462,1.0,1128274517
15,109370,2.0,1052896975
15,112715,0.5,1093028411
15,112740,3.0,1093028319
15,109508,4.0,997938676
15,112851,2.0,1166586021
15,112857,4.0,997938413
15,112864,3.0,1093028183
15,113243,2.5,1166586376
15,113481,1.0,1093070329
15,113540,4.0,1166587180
15,113677,4.0,1046209579
15,113749,3.0,1166586276
15,113957,2.0,1052896916
15,114436,1.0,1193435347
15,114508,2.0,1093070170
15,114558,1.5,1134521967
15,114898,1.5,1193435482
15,110882,2.0,1033345241
15,112471,4.5,1054449903
15,112508,1.0,1349622582
15,109445,4.0,997939415
15,109635,1.0,1134521432
15,109642,1.0,1033345068
15,109686,3.5,1093028308
15,111797,4.0,1033345227
15,109759,4.0,1033344772
15,109707,4.0,997939415
15,113097,3.5,1166586251
15,110057,5.0,997938656
15,110005,2.0,997938567
15,110099,2.0,1093070318
15,110148,2.0,1093028328
15,76759,5.0,997938437
15,103994,1.0,1058250479
15,110632,2.0,1093028372
15,114069,1.0,1093028298
